29690,21.0,7928f95e040c,Pixel 5
29691,27.2,7928f95e040c,Pixel 5
29692,27.2,7928f95e040c,Pixel 5
29770,17.6,4fe1ea564051,Pixel 1
29853,37.0,36ffbc1ee1bc,iPhone 8
29854,36.0,36ffbc1ee1bc,iPhone 8
29854,28.4,36ffbc1ee1bc,iPhone 8
30029,27.8,7068da7b6496,Moto G6
30033,18.8,7068da7b6496,Moto G6
30046,21.9,7bd2a4f188e2,Pixel 2
30234,22.9,4fe1ea564051,Pixel 1
30291,36.0,36ffbc1ee1bc,iPhone 8
30292,34.9,36ffbc1ee1bc,iPhone 8
30292,30.3,36ffbc1ee1bc,iPhone 8
30493,28.5,7068da7b6496,Moto G6
30495,20.7,7068da7b6496,Moto G6
30600,50.4,7928f95e040c,Pixel 5
30602,30.1,7928f95e040c,Pixel 5
30731,37.2,36ffbc1ee1bc,iPhone 8
30732,35.9,36ffbc1ee1bc,iPhone 8
30732,33.0,36ffbc1ee1bc,iPhone 8
30954,23.0,7bd2a4f188e2,Pixel 2
30959,57.4,7068da7b6496,Moto G6
31064,49.9,7928f95e040c,Pixel 5
31065,40.8,7928f95e040c,Pixel 5
31066,32.4,7928f95e040c,Pixel 5
31163,36.5,36ffbc1ee1bc,iPhone 8
31164,33.5,36ffbc1ee1bc,iPhone 8
31164,31.7,36ffbc1ee1bc,iPhone 8
31411,28.7,7068da7b6496,Moto G6
31412,24.2,7bd2a4f188e2,Pixel 2
31413,23.1,7068da7b6496,Moto G6
31518,24.1,7928f95e040c,Pixel 5
31519,23.6,7928f95e040c,Pixel 5
31520,27.5,7928f95e040c,Pixel 5
31595,36.7,36ffbc1ee1bc,iPhone 8
31596,35.5,36ffbc1ee1bc,iPhone 8
31596,32.6,36ffbc1ee1bc,iPhone 8
31614,18.8,4fe1ea564051,Pixel 1
31717,37.0,36ffbc1ee1bc,iPhone 8
31718,37.8,36ffbc1ee1bc,iPhone 8
31718,32.2,36ffbc1ee1bc,iPhone 8
31866,23.1,7bd2a4f188e2,Pixel 2
31867,31.1,7068da7b6496,Moto G6
31972,26.0,7928f95e040c,Pixel 5
31973,26.3,7928f95e040c,Pixel 5
31974,26.7,7928f95e040c,Pixel 5
32141,38.0,36ffbc1ee1bc,iPhone 8
32142,40.4,36ffbc1ee1bc,iPhone 8
32142,32.1,36ffbc1ee1bc,iPhone 8
32318,24.7,7bd2a4f188e2,Pixel 2
32329,30.0,7068da7b6496,Moto G6
32331,39.4,7068da7b6496,Moto G6
32436,52.2,7928f95e040c,Pixel 5
32437,40.1,7928f95e040c,Pixel 5
32438,36.1,7928f95e040c,Pixel 5
32535,40.9,4fe1ea564051,Pixel 1
32573,37.2,36ffbc1ee1bc,iPhone 8
32574,36.0,36ffbc1ee1bc,iPhone 8
32574,30.5,36ffbc1ee1bc,iPhone 8
32785,50.0,7068da7b6496,Moto G6
32787,35.8,7068da7b6496,Moto G6
32900,24.0,7928f95e040c,Pixel 5
32901,25.0,7928f95e040c,Pixel 5
32902,26.7,7928f95e040c,Pixel 5
32992,16.9,4fe1ea564051,Pixel 1
32994,19.6,4fe1ea564051,Pixel 1
33008,36.3,36ffbc1ee1bc,iPhone 8
33008,35.0,36ffbc1ee1bc,iPhone 8
33230,22.6,7bd2a4f188e2,Pixel 2
33243,30.0,7068da7b6496,Moto G6
33362,26.2,7928f95e040c,Pixel 5
33363,23.2,7928f95e040c,Pixel 5
33364,26.3,7928f95e040c,Pixel 5
33439,37.3,36ffbc1ee1bc,iPhone 8
33440,33.7,36ffbc1ee1bc,iPhone 8
33440,33.6,36ffbc1ee1bc,iPhone 8
33454,17.3,4fe1ea564051,Pixel 1
33686,21.9,7bd2a4f188e2,Pixel 2
33707,28.7,7068da7b6496,Moto G6
33709,22.0,7068da7b6496,Moto G6
33812,29.7,7928f95e040c,Pixel 5
33813,22.7,7928f95e040c,Pixel 5
33814,28.3,7928f95e040c,Pixel 5
33871,37.6,36ffbc1ee1bc,iPhone 8
33872,35.2,36ffbc1ee1bc,iPhone 8
33872,27.3,36ffbc1ee1bc,iPhone 8
33906,18.0,4fe1ea564051,Pixel 1
34150,25.0,7bd2a4f188e2,Pixel 2
34255,40.8,36ffbc1ee1bc,iPhone 8
34256,39.2,36ffbc1ee1bc,iPhone 8
34256,32.1,36ffbc1ee1bc,iPhone 8
34270,23.6,7928f95e040c,Pixel 5
34271,22.3,7928f95e040c,Pixel 5
34600,24.2,7bd2a4f188e2,Pixel 2
34611,29.0,7068da7b6496,Moto G6
34613,21.8,7068da7b6496,Moto G6
34689,39.5,36ffbc1ee1bc,iPhone 8
34690,36.6,36ffbc1ee1bc,iPhone 8
34690,36.0,36ffbc1ee1bc,iPhone 8
34732,26.2,7928f95e040c,Pixel 5
34733,27.5,7928f95e040c,Pixel 5
34734,26.1,7928f95e040c,Pixel 5
34836,18.6,4fe1ea564051,Pixel 1
